PacketSize,ResponseTime,Protocol,SrcIP,DstIP,SrcPort,DstPort,PacketRate,FlowDuration,NumPackets,PayloadSize,FlagCount,AnomalyScore,Entropy,BytesSent,BytesReceived,FlowRate,ActiveTime,IdleTime,AttackLabel
523,0.6722461225581942,TCP,192.168.1.250,10.0.0.114,35494,56092,52.24130291005124,7337,148,2342,0,0.597744089170883,0.3267653988730904,65008,72814,2.121046430078781,87.89933161682586,67.193458491037,Malware
1401,0.7262763865765703,TCP,192.168.1.193,10.0.0.206,19409,41030,15.618795920750692,7427,432,2220,9,0.142001818804398,1.2723429423186365,33863,70804,6.058111677673973,28.365479526150242,80.36759405008227,Normal
85,4.69970076171494,UDP,192.168.1.68,10.0.0.153,24320,13766,66.69467732076906,7507,328,374,0,0.6480871121084563,1.2155369661523558,33224,32754,5.022364827816965,62.379123782979235,12.302705868271053,Normal
316,3.6671656025232955,ICMP,192.168.1.238,10.0.0.143,54054,21943,60.57382843162863,2642,65,1035,5,0.863067996253491,0.3138253522351926,90397,70627,2.9920488715650184,16.548727042246085,83.69808485316418,Normal
811,0.8202856543649812,TCP,192.168.1.49,10.0.0.134,62740,38713,8.79949675418372,778,218,4832,2,0.29314051025807053,0.6093582109887284,67329,8246,8.83962453437509,35.46098930852819,38.78918080723007,DoS
920,0.9498619279903513,TCP,192.168.1.52,10.0.0.120,24640,60780,3.7483859001992497,5466,51,3902,6,0.4502066161151195,0.2406013792832431,2690,70926,9.014872269200374,94.72902377610964,52.92478990882163,Normal
538,3.656839079605673,TCP,192.168.1.114,10.0.0.170,27406,39895,62.06683639359964,5743,427,1789,7,0.22831042562517812,1.2880522595748756,30970,57650,2.9239232613646453,74.78932746671488,43.43456210943911,DDoS
1146,0.789257585512948,ICMP,192.168.1.107,10.0.0.157,12163,65278,29.49994802147521,7510,305,1910,4,0.3612617290703949,0.5526481452480971,9634,90185,1.5659738745134786,54.625995842298465,47.62414872037972,PortScan
574,1.180460853740795,ICMP,192.168.1.29,10.0.0.79,56507,49633,8.735930742022514,9935,409,3187,4,0.021970570802507416,0.7150428310007138,8021,80480,1.4994332834954318,25.24451023570055,28.61422574393489,Normal
763,4.817100695773791,ICMP,192.168.1.149,10.0.0.93,33084,38032,75.966927625153,5641,74,3948,1,0.9537693962128271,0.553420730028793,1791,94518,4.849407701965471,38.03255174212449,17.07809598888731,Normal
1039,1.283979558394875,UDP,192.168.1.218,10.0.0.4,23443,20479,31.47299590146265,934,460,885,7,0.4158902132121951,0.5340364230509314,42142,65664,1.3378557690595156,15.753664051866199,10.578983831022864,Normal
253,3.3115454283520225,UDP,192.168.1.78,10.0.0.82,28809,22552,46.01399500885854,9960,425,4204,9,0.7888701098180803,1.1462231552480246,51309,57631,4.738668818731301,35.41137259039638,45.19474402289994,DDoS
1021,4.893370124128647,TCP,192.168.1.9,10.0.0.242,16726,48069,23.75761145263155,6126,199,2828,0,0.14264343735650964,1.1465927278517525,68540,83880,4.624721387869975,15.148219346090514,12.613573555538673,Malware
750,1.8777408680275653,ICMP,192.168.1.251,10.0.0.185,60520,28073,62.76897612796066,8572,192,1446,9,0.8123550441003988,0.8249034386727971,53703,8034,8.842261029924515,79.55117259781032,24.57434840753925,Normal
1021,0.09740479440169056,TCP,192.168.1.175,10.0.0.177,30241,35562,30.21869269390051,8070,189,1726,8,0.860147310962201,1.02066372905684,44477,95481,2.9691422936023697,8.16783308523459,13.448226974053895,Normal
626,1.2282949792076476,ICMP,192.168.1.76,10.0.0.172,40315,2893,96.80529402664007,6918,12,4381,0,0.7154771286876792,0.8163284763011392,39805,48149,5.610918061823365,19.0216074327298,11.001211034371456,DoS
1331,4.156077184795111,ICMP,192.168.1.42,10.0.0.231,13421,33967,70.32446010682897,5128,239,4363,0,0.9032083249834054,0.14002489391560105,96592,55380,7.437563644198123,69.14755630509731,88.25786866999036,Normal
895,4.324398091415633,ICMP,192.168.1.179,10.0.0.208,41903,24396,13.758555409709233,4803,360,1887,0,0.16719712946813636,0.19240900638190547,18864,86034,5.963188802548565,90.26141957081583,67.43519270556756,PortScan
1218,3.844911628973718,UDP,192.168.1.184,10.0.0.75,58912,18757,41.72781448337933,9538,81,3771,6,0.47648182878862,0.6372367973179638,73844,95697,9.541137771351568,96.46270181578342,92.38353527570489,Normal
710,0.5744179971920994,UDP,192.168.1.179,10.0.0.14,36193,51045,38.603567863014874,1872,453,3722,3,0.6201095320161573,1.149644902079752,15883,53504,6.026752030192703,83.6186893824036,64.43681460746781,PortScan
84,3.9795967547650517,ICMP,192.168.1.198,10.0.0.131,63206,22175,53.471286360966275,2264,383,3072,6,0.5961929706974873,1.378516719388083,8615,2227,9.019603162916418,21.226030458985875,84.41070730098134,Normal
904,4.594202206997586,TCP,192.168.1.128,10.0.0.243,27964,34652,84.2088743804774,7211,270,4734,4,0.8610409345262982,0.14159162748545367,2170,75719,2.458113328644892,28.642557454621773,55.574329068037024,Normal
230,3.007041617305718,ICMP,192.168.1.20,10.0.0.114,43273,54620,58.38385931678188,8483,290,1721,6,0.21569136797288568,0.6152420737615297,82950,62836,5.611920200066569,87.08816006455544,46.31674206245497,Normal
1361,4.7049680281269435,ICMP,192.168.1.216,10.0.0.62,29365,798,6.249512092239928,2935,48,966,9,0.1756438325388664,0.41329541056297525,13871,19191,5.437626206400878,88.94436317793667,52.89489236023937,Normal
451,4.135926029722269,TCP,192.168.1.155,10.0.0.106,11091,8210,65.57602811060522,2765,317,967,6,0.25337859485795144,1.2412873936316466,96876,10033,9.894626580299434,64.10125126542923,32.09052689822982,Normal
664,3.3381878697846274,ICMP,192.168.1.166,10.0.0.64,47168,41004,0.9257032647912539,6213,209,1183,3,0.8915500494128707,1.2843554025164976,64306,15977,2.053018070857244,31.432745808768317,65.83144186027975,DoS
379,2.8901543311916233,TCP,192.168.1.72,10.0.0.102,62796,49307,78.01805000798527,2663,35,1886,1,0.9410270826575747,0.3889724147686533,83464,34681,1.418524049676115,22.483260638293075,89.72777267690094,Normal
77,1.7493825995374328,UDP,192.168.1.65,10.0.0.173,14848,21347,66.69694363388308,8598,119,2188,7,0.5696301042699973,1.095158154808821,90614,12619,6.1206040555279,85.24304165634835,78.25710930413024,Normal
305,0.8048443517615976,UDP,192.168.1.182,10.0.0.106,14468,48026,30.94768726942334,8231,65,4057,1,0.5013719345705198,1.124458452222,21036,73452,2.2446845118873124,20.604974345130607,46.25380107265481,Normal
840,3.0287200742257987,TCP,192.168.1.241,10.0.0.210,46671,28025,29.314936278492624,8823,315,1955,8,0.6053856080126564,0.3478807754955985,91718,8451,6.395161903046396,66.21425463317347,95.39651667411539,Malware
1433,1.5973766525544164,UDP,192.168.1.113,10.0.0.186,59150,29415,79.84747235497592,2796,242,4039,4,0.6163076498466941,0.7071742838115299,18005,15748,9.725165994310313,96.7985389391398,98.54376710239916,Normal
628,4.33352895096295,UDP,192.168.1.24,10.0.0.20,49904,53233,78.35533552326959,4787,498,3535,8,0.1703047049434958,0.9684729276213193,3198,57648,9.465594894020601,70.55861011072945,49.36075091204702,Normal
961,4.966751317419556,TCP,192.168.1.128,10.0.0.58,34331,40819,35.29500520223832,7421,36,4847,8,0.6864108816231302,0.13649324970563842,27120,93097,2.31871921619354,25.841264285143296,86.47752014714685,Normal
1427,3.764614535451707,UDP,192.168.1.175,10.0.0.112,11998,5948,29.964878035170056,7113,463,2170,7,0.45235110234842557,0.6664285662642357,57372,62923,1.717254518639368,28.322339537317045,0.5765485921946751,Normal
155,0.46150365948238325,ICMP,192.168.1.199,10.0.0.217,47638,9618,56.026496409390724,7804,252,2782,7,0.5173819588480452,0.3169415261266689,51439,44580,5.6117854787538315,9.38018806454845,6.758893615492679,Normal
1454,1.4505411216978843,ICMP,192.168.1.83,10.0.0.57,39407,20705,0.9357294324160036,5671,403,2819,3,0.030316604335155484,0.8586551015692421,84588,39117,5.87190510934927,68.65512524708512,2.336701951984917,Malware
1019,0.5544570625110912,TCP,192.168.1.214,10.0.0.230,61036,61657,8.358437094855574,7436,243,1371,3,0.7645566325310303,1.2800846168453366,11085,81077,6.6258782130926965,51.891724578233564,77.33898343502736,Normal
572,3.2560531224806617,UDP,192.168.1.63,10.0.0.205,30314,60984,12.7043420558588,158,42,3766,1,0.8354279612678818,0.8346555140764521,8383,39353,7.417494350608216,20.726522783663093,8.069933233179167,Normal
839,3.8283024141333653,ICMP,192.168.1.185,10.0.0.196,17040,28703,18.622640600934705,9865,69,3404,3,0.6194215539345466,0.15037703469215755,46423,74813,6.013563533613322,22.84406322488807,1.8033495518114375,DoS
98,4.6291174060947515,ICMP,192.168.1.183,10.0.0.119,33136,1893,51.25061085487937,1240,403,1578,3,0.7487236352966626,0.14152014383550765,37808,87067,1.1264125071594313,1.001553021241593,14.82713545819043,Normal
269,2.1964800085958185,UDP,192.168.1.60,10.0.0.206,29537,29755,99.22496729462608,2662,107,4793,5,0.5227060031721019,0.947704404265809,70398,22024,7.903678125988783,97.84409797075395,30.69884965072451,PortScan
1168,4.507864491446337,UDP,192.168.1.99,10.0.0.97,3980,63356,65.29607883456062,2952,39,809,2,0.6183533789785556,0.5591741819358574,5154,34964,0.8043766734010135,82.81901673553905,46.523598121555956,PortScan
1475,4.390676883616225,ICMP,192.168.1.62,10.0.0.92,9101,58242,6.223749565477437,6741,69,3462,1,0.3945716984632386,0.9017331048606496,78912,12593,0.2097269353097489,39.47757805776949,6.6337881431401,DoS
1089,1.592806626659339,ICMP,192.168.1.30,10.0.0.52,37514,3425,52.60537946881796,1041,180,1407,7,0.7918742650625126,0.32909195248238265,71417,5437,7.698885384152646,94.61437609432976,49.94832513173726,Normal
1085,4.345814121447449,TCP,192.168.1.221,10.0.0.37,45851,64423,49.7148567177115,6641,12,2240,1,0.4682709302644926,1.1876072939705566,63404,63381,5.488090670112401,67.7442819215247,24.88133995835558,Normal
1477,1.8846045368898152,TCP,192.168.1.22,10.0.0.8,60201,61885,14.502364800223145,7530,339,3531,7,0.6802129044188826,1.305007588026995,16571,16135,6.9889282716793675,75.17110730921858,27.50971236025247,Normal
629,1.4913776800558012,ICMP,192.168.1.203,10.0.0.44,38879,42219,92.03520964336053,1521,431,998,6,0.6214293786195046,1.344915842918851,83661,88954,3.833645768833911,68.02755443738666,82.20803493962151,Normal
1193,3.2488825473840213,TCP,192.168.1.212,10.0.0.98,44130,13419,44.132448242769364,5865,204,2129,2,0.7023145183857498,0.5257044243638918,71049,69418,0.12081401030967993,75.70919831223364,98.69366524762859,Normal
766,1.6486223271465545,ICMP,192.168.1.126,10.0.0.236,56636,29887,99.456458146913,535,36,1816,5,0.7852158751252233,1.0250295146746244,73056,79434,3.3168433378189435,17.17679892074411,46.440016523235606,PortScan
465,3.1547416541624296,ICMP,192.168.1.157,10.0.0.133,35962,34784,42.065222295691214,939,126,77,5,0.5127134815929951,0.49065934198236427,39778,19984,6.085270976902195,56.283559953726325,32.2448924459342,Normal
793,3.0530607094384856,TCP,192.168.1.243,10.0.0.118,37183,23058,60.83497449809257,4101,63,2520,9,0.8130659492556687,1.1678595491362098,54425,9174,2.264773673996396,84.9526899113069,93.15167279834093,Normal
225,2.8215602474688093,TCP,192.168.1.169,10.0.0.69,40734,55185,10.565777391498862,5348,332,2588,4,0.497257237271609,0.26873500311685294,26627,92985,6.881165292992984,2.052304138608831,50.09479980198502,Normal
265,1.9082943241216606,UDP,192.168.1.42,10.0.0.159,19024,4834,45.477359598306236,5059,82,209,7,0.9566343228639368,1.1678707355696258,43350,27007,7.94606608882053,12.431951043515252,73.06232176095406,Normal
1059,2.747013611040869,UDP,192.168.1.98,10.0.0.45,14830,9895,23.952712810996935,1750,497,2942,4,0.7526717486147942,0.7156200927289486,12129,87625,4.548127313671936,24.639416985142805,41.43262909289239,Normal
333,2.9864625201772537,UDP,192.168.1.193,10.0.0.137,48584,48711,83.57292337726638,5928,307,4163,6,0.17114164974606416,1.2977692866097392,41683,8724,8.758455767710984,29.543197003094928,20.334602908050133,PortScan
879,2.7329775735924122,ICMP,192.168.1.31,10.0.0.234,13833,41834,78.41356652826724,9537,496,3772,5,0.8295844713634313,1.1345032039806051,69468,73525,8.549617480045487,18.35211627241443,65.52302274550581,Normal
1358,2.2276530692284955,TCP,192.168.1.158,10.0.0.32,15879,566,82.43558196257331,2361,299,3781,6,0.5515876608066341,0.6271274969750789,68247,27356,8.781798948390419,62.470605954113516,66.5177806887183,PortScan
519,0.0831886146608564,ICMP,192.168.1.112,10.0.0.33,42900,40181,72.38858283201934,9207,34,2521,8,0.9844609579738653,1.3649548595046335,8453,10555,6.613759956241782,29.472505212254976,46.07236662288718,Normal
1339,2.9394379214287434,TCP,192.168.1.146,10.0.0.126,30412,18403,83.28505403964311,5994,240,4900,2,0.7188190436735273,0.49667199498543446,59436,11294,3.0548421067390628,15.894174386987794,27.067968544575557,DDoS
1080,0.850537481862171,ICMP,192.168.1.247,10.0.0.67,7482,42846,20.162792142474597,6378,97,1620,9,0.08439074657019108,1.4537840840102927,43142,21722,4.817700310892004,90.59203560046136,83.1981678570686,Normal
359,3.2164540850464762,UDP,192.168.1.122,10.0.0.30,36548,10316,45.25917328032219,3989,49,886,6,0.3949604276103488,1.1740847375379582,93225,92624,7.108001388815603,69.53394970157822,27.60428062611918,Normal
783,3.799128196335101,UDP,192.168.1.17,10.0.0.114,7877,12835,69.21550330660222,6997,146,3988,9,0.5172754026732665,1.486944791779665,41096,51069,2.113530896093102,24.68126878285496,65.93649622805253,Normal
401,2.5072220925624,UDP,192.168.1.38,10.0.0.204,41501,2315,63.775510543719975,1426,125,2336,2,0.8390136031598019,0.17546646295786855,91057,73206,7.391046657452718,36.159267967786064,38.46016382688041,Malware
942,2.716394688248894,ICMP,192.168.1.142,10.0.0.29,33246,37181,71.66381283912129,6001,189,3455,1,0.7293455343297727,0.4836504642279831,76704,21587,5.485405284759472,74.10447773258099,47.300819725979174,DoS
1140,4.757878012733296,TCP,192.168.1.215,10.0.0.131,19344,3884,22.503412476808048,3458,57,2720,6,0.3693600706116389,1.1377699591202626,56018,717,0.9692142284327974,79.11191634969084,21.21912588389716,Normal
855,4.2373651332491455,TCP,192.168.1.217,10.0.0.218,29642,44153,9.933627433594475,1685,349,4162,3,0.653432687502629,1.3911495817505255,68982,6385,5.57729040673167,17.72597292548089,64.98304655338859,Normal
280,4.572040214597835,UDP,192.168.1.207,10.0.0.185,53267,10052,91.68897714967017,5745,109,4797,0,0.5769109078983793,0.14027914396723412,36922,33324,0.6770936207427082,93.6639507989658,22.66000077855657,Normal
827,4.070693778714737,UDP,192.168.1.110,10.0.0.253,46639,40985,56.06117236717912,488,5,4405,5,0.12605260895240689,0.10001301436581865,48860,66136,0.15292977761575421,78.54866670510222,48.622833256100606,Normal
251,0.5535025258151899,UDP,192.168.1.184,10.0.0.30,18376,11696,15.467209858290355,2891,473,1677,5,0.23485869299860052,0.45873968095874684,4300,57326,8.897380422373772,85.69576226967199,32.913093375326035,Normal
443,0.7534693612912716,UDP,192.168.1.22,10.0.0.137,8321,61600,79.36431453054742,3432,24,1916,5,0.34112231271431437,1.293890147284186,47359,29094,4.904261954928901,14.471494815633603,96.36421270518369,Normal
556,2.6378527483721084,TCP,192.168.1.195,10.0.0.154,28964,23124,91.50150066926533,803,221,254,1,0.19548340636350292,1.174014343000515,8627,62539,5.437463653852845,14.422378506116965,98.2238874797654,Normal
1128,1.2378875974020114,ICMP,192.168.1.56,10.0.0.130,50048,58482,17.0393955052538,5934,448,3629,0,0.15013384583002554,0.5763884470363998,10635,51567,2.806578338586366,30.606347538114214,75.37378160307055,Normal
1244,2.388710420455384,ICMP,192.168.1.119,10.0.0.62,4227,7903,81.75950428138414,2920,315,3224,2,0.05819777013028704,0.10281577008361005,18044,23114,5.43201974738036,6.5581773205348,98.39335773599176,Malware
78,1.9778829658535677,ICMP,192.168.1.147,10.0.0.3,40291,45956,93.32918362578091,8153,294,841,1,0.8731025656089301,0.876588037335218,40390,70609,1.6969982345758303,9.197625952891514,11.443709216493033,Normal
128,2.751577049767962,ICMP,192.168.1.57,10.0.0.174,38965,63990,93.84232386957213,5059,417,4142,5,0.2889434179648537,0.43313766003133114,69800,70410,7.459001515871406,14.40639483644173,99.23323293594358,Normal
584,3.736909823517755,UDP,192.168.1.172,10.0.0.68,18297,17574,91.42423051918476,1159,10,3797,5,0.2903206039335662,1.143852499899781,95658,81155,8.235258112434817,71.27173029522622,10.445236045447333,DDoS
1431,3.5802996264253792,UDP,192.168.1.226,10.0.0.25,26392,56309,54.68745913477427,9590,165,1155,4,0.20622813743015544,0.7248895301356764,12538,65354,8.56019904139341,3.1200061349557973,41.60363219054086,Normal
1216,2.610958321101818,UDP,192.168.1.35,10.0.0.179,12674,29375,35.68551059366154,1401,481,1140,9,0.475397371863883,1.0500426922667339,64444,47217,1.075460647105021,8.416153658723198,23.970862258429925,Normal
711,4.11374315989712,ICMP,192.168.1.114,10.0.0.141,32008,56495,0.8265534886315278,8965,215,1657,9,0.5142419679223724,1.2932323618436063,88740,61694,5.58196645944448,94.42393526494958,95.38921174417861,DoS
1150,2.160001836774786,UDP,192.168.1.125,10.0.0.231,42965,12289,6.185131464465556,7796,126,1889,4,0.20828135862508002,0.8500637193259045,58105,86216,8.089422188741889,8.457302499067174,63.61541448643424,Normal
1226,4.48460430630221,UDP,192.168.1.129,10.0.0.44,8406,46979,42.94101762820933,4399,267,3447,8,0.6085703378636506,0.5703377570196093,70488,88735,1.290882717241759,53.792490789873284,59.753040628961834,Normal
656,0.3656885475752679,TCP,192.168.1.52,10.0.0.163,53707,6885,39.992682024511886,6171,280,116,4,0.7229999595937491,1.1773609644213485,72349,50318,1.0042288576590257,64.29306190704798,99.74410663824393,Normal
455,4.773753549866204,TCP,192.168.1.85,10.0.0.55,61897,52310,18.552919566031335,4212,88,4829,9,0.37384008596545193,0.47126213567964903,61183,46490,8.171250566713509,95.86349202015798,61.281367778686324,Normal
482,3.2769184763424275,UDP,192.168.1.221,10.0.0.215,1825,65086,39.60845480036252,7981,455,1328,5,0.5854516968574387,1.3481263425490078,68819,37584,7.9693930285233145,89.99029151937323,64.65137210550978,Normal
352,1.9065717995966545,TCP,192.168.1.198,10.0.0.137,42026,10560,17.547541538991275,9308,114,4208,3,0.5023019051644463,0.1999987054261101,31454,42688,4.492444438265045,44.12420844194155,4.5729524997462265,Normal
442,0.993799091598658,TCP,192.168.1.165,10.0.0.130,47689,54673,84.89424615230647,8501,21,863,9,0.19554839835610216,1.2696560975519626,73668,13402,1.1060145769120475,94.22218972551883,85.91915514315038,Normal
294,2.4011243149235635,UDP,192.168.1.65,10.0.0.189,48989,61822,29.889668299772328,598,148,452,0,0.7300109887745778,0.2281780181793315,79911,55860,5.166070341596347,43.283360892312025,97.01193423103818,Normal
1081,0.9808460326946519,UDP,192.168.1.179,10.0.0.246,20757,18126,59.896578580815174,8720,245,2052,3,0.8014530278240474,0.17859177257374204,18893,3334,3.954083968046615,67.02487967551616,96.03508393731629,Malware
104,0.8399947226382793,UDP,192.168.1.129,10.0.0.41,58181,3689,50.33402189370877,7345,266,4216,1,0.6487931155871676,0.6085597122874252,37166,6594,5.190288836129687,26.034846264747532,22.188450392853074,DDoS
1115,3.090585269490741,UDP,192.168.1.219,10.0.0.172,10993,23870,5.283019551639822,2205,217,2975,9,0.3238960277710513,1.4391690962647592,84554,59725,4.40455306823557,63.700788136365375,22.6689428626189,PortScan
198,2.6201927756631056,ICMP,192.168.1.21,10.0.0.64,36993,46883,94.2291485771675,9845,431,3043,2,0.9267924944093012,1.476880475868243,71235,14339,5.689458989774982,53.865075566405686,36.668107808796506,DDoS
264,3.353779212708599,ICMP,192.168.1.181,10.0.0.31,17757,38138,52.76987522722329,5427,484,1136,6,0.4553583879951243,0.38289870135262305,32871,70134,7.274025887947806,60.72242117114911,31.08998608466494,Normal
843,4.648733328335726,UDP,192.168.1.16,10.0.0.236,33473,54797,32.573258574842356,5730,240,4390,6,0.26587848538509784,0.3080925779268926,13540,70903,7.750850437472077,68.29685501323279,30.63090327500981,PortScan
993,2.6659784645618103,TCP,192.168.1.236,10.0.0.47,27167,44707,15.89684430634352,3306,431,2616,0,0.4082346208219565,0.5941346641766886,11389,55423,6.493332160396062,17.428184480203537,60.56115004179563,Normal
1120,2.9088509457813605,UDP,192.168.1.123,10.0.0.130,26729,63019,33.918810809210896,7237,399,4538,7,0.6920750919082098,0.5719215772335032,49278,12646,1.9974167443134632,30.19615381746863,80.58023988301129,DoS
1135,0.45723543238316117,UDP,192.168.1.61,10.0.0.96,61327,58242,2.1491091420366115,2669,428,821,6,0.8459317856592492,1.1634300358331644,70797,24579,3.97725902579514,73.65051455386026,93.68313925139255,Normal
566,3.5910025716840615,TCP,192.168.1.54,10.0.0.210,29387,4024,36.41945971929495,2728,232,3722,0,0.3565754992828726,0.7215986290454165,66600,36537,0.7215280470698593,16.466016228441173,6.879261809875501,PortScan
470,2.0055269819527393,ICMP,192.168.1.168,10.0.0.77,31744,48751,53.19544413772004,6864,232,3298,7,0.2326244460093747,1.1918370200283186,81578,53967,4.522220543470963,34.489589858023194,27.870049790773102,Normal
868,4.8838589409262685,UDP,192.168.1.26,10.0.0.110,10996,17101,87.19943796050939,1167,242,1719,1,0.6264931318352048,1.1481983358350643,49323,9757,9.703690733121263,66.68122124019997,25.5758759669512,Normal
162,4.117638337822345,UDP,192.168.1.80,10.0.0.69,34375,36736,68.76870432800997,1606,190,1606,7,0.9212151001062855,0.9096346021762926,38469,88089,6.420889768834197,93.7713334206482,35.808222391026334,PortScan
747,2.61718039217543,ICMP,192.168.1.220,10.0.0.58,46511,7424,11.247073082010816,3113,390,3008,2,0.1832933635594216,1.266916939638317,14284,17359,1.5545790214883342,7.62249065927645,42.490992885145644,DoS
789,0.6248810443191086,ICMP,192.168.1.65,10.0.0.106,37169,39219,14.859857811352313,9959,229,1201,9,0.8030193822993665,0.3739068451737899,68583,28745,2.6930908211565714,51.70442382915797,38.97823002313187,Normal
1024,4.29848480847014,TCP,192.168.1.100,10.0.0.44,23436,12214,42.86952444505563,6742,66,1267,6,0.47660718148748416,0.3265346939247186,71874,62774,0.6550907265624426,8.282343389851613,95.21950621718187,Normal
676,4.000907666165868,ICMP,192.168.1.74,10.0.0.74,25102,35984,19.65120438871491,4166,460,2281,5,0.7995125039620917,1.1509103619037355,13256,77729,1.83231476261814,37.97528190005891,43.769192702830146,Normal
